Driver,LapTime,LapNumber,Compound,TyreLife,PitInTime,PitOutTime,TrackStatus,Position,FreshTyre,IsAccurate,Time,Season,GrandPrix
HAM,0 days 00:01:40.229000,1.0,MEDIUM,1.0,,,124,2.0,True,False,0 days 01:03:57.329000,2023,Australia
HAM,0 days 00:02:12.287000,2.0,MEDIUM,2.0,,,4,2.0,True,False,0 days 01:06:09.616000,2023,Australia
HAM,0 days 00:02:11.362000,3.0,MEDIUM,3.0,,,41,2.0,True,False,0 days 01:08:20.978000,2023,Australia
HAM,0 days 00:01:23.295000,4.0,MEDIUM,4.0,,,1,2.0,True,True,0 days 01:09:44.273000,2023,Australia
HAM,0 days 00:01:23.170000,5.0,MEDIUM,5.0,,,1,2.0,True,True,0 days 01:11:07.443000,2023,Australia
HAM,0 days 00:01:22.890000,6.0,MEDIUM,6.0,,,1,2.0,True,True,0 days 01:12:30.333000,2023,Australia
HAM,0 days 00:01:34.144000,7.0,MEDIUM,7.0,,,124,1.0,True,False,0 days 01:14:04.477000,2023,Australia
HAM,,8.0,MEDIUM,8.0,0 days 01:16:42.134000,,45,1.0,True,False,0 days 01:16:56.865000,2023,Australia
HAM,,9.0,HARD,1.0,,0 days 01:32:07.248000,1,1.0,True,False,0 days 01:35:11.542000,2023,Australia
HAM,0 days 00:02:03.620000,10.0,HARD,2.0,,,1,1.0,True,True,0 days 01:37:15.162000,2023,Australia
HAM,0 days 00:01:23.790000,11.0,HARD,3.0,,,1,1.0,True,True,0 days 01:38:38.952000,2023,Australia
HAM,0 days 00:01:24.616000,12.0,HARD,4.0,,,1,2.0,True,True,0 days 01:40:03.568000,2023,Australia
HAM,0 days 00:01:23.771000,13.0,HARD,5.0,,,1,2.0,True,True,0 days 01:41:27.339000,2023,Australia
HAM,0 days 00:01:23.618000,14.0,HARD,6.0,,,1,2.0,True,True,0 days 01:42:50.957000,2023,Australia
HAM,0 days 00:01:22.998000,15.0,HARD,7.0,,,1,2.0,True,True,0 days 01:44:13.955000,2023,Australia
HAM,0 days 00:01:22.934000,16.0,HARD,8.0,,,1,2.0,True,True,0 days 01:45:36.889000,2023,Australia
HAM,0 days 00:01:22.121000,17.0,HARD,9.0,,,1,2.0,True,True,0 days 01:46:59.010000,2023,Australia
HAM,0 days 00:01:40.488000,18.0,HARD,10.0,,,16,2.0,True,False,0 days 01:48:39.498000,2023,Australia
HAM,0 days 00:01:43.041000,19.0,HARD,11.0,,,671,2.0,True,False,0 days 01:50:22.539000,2023,Australia
HAM,0 days 00:01:22.120000,20.0,HARD,12.0,,,1,2.0,True,True,0 days 01:51:44.659000,2023,Australia
HAM,0 days 00:01:22.704000,21.0,HARD,13.0,,,1,2.0,True,True,0 days 01:53:07.363000,2023,Australia
HAM,0 days 00:01:22.720000,22.0,HARD,14.0,,,1,2.0,True,True,0 days 01:54:30.083000,2023,Australia
HAM,0 days 00:01:22.971000,23.0,HARD,15.0,,,1,2.0,True,True,0 days 01:55:53.054000,2023,Australia
HAM,0 days 00:01:23.174000,24.0,HARD,16.0,,,1,2.0,True,True,0 days 01:57:16.228000,2023,Australia
HAM,0 days 00:01:22.456000,25.0,HARD,17.0,,,1,2.0,True,True,0 days 01:58:38.684000,2023,Australia
HAM,0 days 00:01:22.595000,26.0,HARD,18.0,,,1,2.0,True,True,0 days 02:00:01.279000,2023,Australia
HAM,0 days 00:01:22.131000,27.0,HARD,19.0,,,1,2.0,True,True,0 days 02:01:23.410000,2023,Australia
HAM,0 days 00:01:22.008000,28.0,HARD,20.0,,,1,2.0,True,True,0 days 02:02:45.418000,2023,Australia
HAM,0 days 00:01:22.715000,29.0,HARD,21.0,,,1,2.0,True,True,0 days 02:04:08.133000,2023,Australia
HAM,0 days 00:01:22.205000,30.0,HARD,22.0,,,1,2.0,True,True,0 days 02:05:30.338000,2023,Australia
HAM,0 days 00:01:22.220000,31.0,HARD,23.0,,,1,2.0,True,True,0 days 02:06:52.558000,2023,Australia
HAM,0 days 00:01:22.551000,32.0,HARD,24.0,,,1,2.0,True,True,0 days 02:08:15.109000,2023,Australia
HAM,0 days 00:01:21.654000,33.0,HARD,25.0,,,1,2.0,True,True,0 days 02:09:36.763000,2023,Australia
HAM,0 days 00:01:21.973000,34.0,HARD,26.0,,,1,2.0,True,True,0 days 02:10:58.736000,2023,Australia
HAM,0 days 00:01:21.832000,35.0,HARD,27.0,,,1,2.0,True,True,0 days 02:12:20.568000,2023,Australia
HAM,0 days 00:01:22.080000,36.0,HARD,28.0,,,1,2.0,True,True,0 days 02:13:42.648000,2023,Australia
HAM,0 days 00:01:21.400000,37.0,HARD,29.0,,,1,2.0,True,True,0 days 02:15:04.048000,2023,Australia
HAM,0 days 00:01:21.693000,38.0,HARD,30.0,,,1,2.0,True,True,0 days 02:16:25.741000,2023,Australia
HAM,0 days 00:01:21.315000,39.0,HARD,31.0,,,1,2.0,True,True,0 days 02:17:47.056000,2023,Australia
HAM,0 days 00:01:21.563000,40.0,HARD,32.0,,,1,2.0,True,True,0 days 02:19:08.619000,2023,Australia
HAM,0 days 00:01:21.267000,41.0,HARD,33.0,,,1,2.0,True,True,0 days 02:20:29.886000,2023,Australia
HAM,0 days 00:01:21.379000,42.0,HARD,34.0,,,1,2.0,True,True,0 days 02:21:51.265000,2023,Australia
HAM,0 days 00:01:21.073000,43.0,HARD,35.0,,,1,2.0,True,True,0 days 02:23:12.338000,2023,Australia
HAM,0 days 00:01:20.981000,44.0,HARD,36.0,,,1,2.0,True,True,0 days 02:24:33.319000,2023,Australia
HAM,0 days 00:01:21.422000,45.0,HARD,37.0,,,1,2.0,True,True,0 days 02:25:54.741000,2023,Australia
HAM,0 days 00:01:21.029000,46.0,HARD,38.0,,,1,2.0,True,True,0 days 02:27:15.770000,2023,Australia
HAM,0 days 00:01:20.816000,47.0,HARD,39.0,,,1,2.0,True,True,0 days 02:28:36.586000,2023,Australia
HAM,0 days 00:01:20.850000,48.0,HARD,40.0,,,1,2.0,True,True,0 days 02:29:57.436000,2023,Australia
HAM,0 days 00:01:20.613000,49.0,HARD,41.0,,,1,2.0,True,True,0 days 02:31:18.049000,2023,Australia
HAM,0 days 00:01:20.909000,50.0,HARD,42.0,,,1,2.0,True,True,0 days 02:32:38.958000,2023,Australia
HAM,0 days 00:01:20.682000,51.0,HARD,43.0,,,1,2.0,True,True,0 days 02:33:59.640000,2023,Australia
HAM,0 days 00:01:20.741000,52.0,HARD,44.0,,,1,2.0,True,True,0 days 02:35:20.381000,2023,Australia
HAM,0 days 00:01:20.652000,53.0,HARD,45.0,,,12,2.0,True,True,0 days 02:36:41.033000,2023,Australia
HAM,0 days 00:01:35.603000,54.0,HARD,46.0,,,14,2.0,True,False,0 days 02:38:16.636000,2023,Australia
HAM,,55.0,HARD,47.0,0 days 02:40:39.154000,,45,2.0,True,False,0 days 02:40:55.977000,2023,Australia
HAM,,56.0,SOFT,5.0,,0 days 02:55:10.816000,1,2.0,False,False,0 days 02:58:59.524000,2023,Australia
HAM,0 days 00:02:24.440000,57.0,SOFT,6.0,0 days 03:01:09.750000,,125,2.0,False,False,0 days 03:01:23.964000,2023,Australia
HAM,,58.0,SOFT,5.0,,0 days 03:32:09.197000,1,2.0,False,False,0 days 03:34:55.729000,2023,Australia
SAI,0 days 00:01:43.866000,1.0,MEDIUM,1.0,,,124,4.0,False,False,0 days 01:04:00.966000,2023,Australia
SAI,0 days 00:02:11.411000,2.0,MEDIUM,2.0,,,4,4.0,False,False,0 days 01:06:12.377000,2023,Australia
SAI,0 days 00:02:09.958000,3.0,MEDIUM,3.0,,,41,4.0,False,False,0 days 01:08:22.335000,2023,Australia
SAI,0 days 00:01:23.889000,4.0,MEDIUM,4.0,,,1,4.0,False,True,0 days 01:09:46.224000,2023,Australia
SAI,0 days 00:01:23.217000,5.0,MEDIUM,5.0,,,1,4.0,False,True,0 days 01:11:09.441000,2023,Australia
SAI,0 days 00:01:22.809000,6.0,MEDIUM,6.0,,,1,4.0,False,True,0 days 01:12:32.250000,2023,Australia
SAI,0 days 00:01:48.202000,7.0,MEDIUM,7.0,0 days 01:14:04.183000,,124,8.0,False,False,0 days 01:14:20.452000,2023,Australia
SAI,,8.0,HARD,1.0,0 days 01:17:07.009000,0 days 01:14:22.542000,451,11.0,True,False,0 days 01:32:40.251000,2023,Australia
SAI,,9.0,HARD,2.0,,0 days 01:32:44.060000,1,11.0,False,False,0 days 01:35:50.825000,2023,Australia
SAI,0 days 00:01:30.864000,10.0,HARD,3.0,,,1,10.0,False,True,0 days 01:37:21.689000,2023,Australia
SAI,0 days 00:01:24.433000,11.0,HARD,4.0,,,1,9.0,False,True,0 days 01:38:46.122000,2023,Australia
SAI,0 days 00:01:23.199000,12.0,HARD,5.0,,,1,8.0,False,True,0 days 01:40:09.321000,2023,Australia
SAI,0 days 00:01:22.862000,13.0,HARD,6.0,,,1,8.0,False,True,0 days 01:41:32.183000,2023,Australia
SAI,0 days 00:01:22.958000,14.0,HARD,7.0,,,1,7.0,False,True,0 days 01:42:55.141000,2023,Australia
SAI,0 days 00:01:22.587000,15.0,HARD,8.0,,,1,6.0,False,True,0 days 01:44:17.728000,2023,Australia
SAI,0 days 00:01:23.225000,16.0,HARD,9.0,,,1,6.0,False,True,0 days 01:45:40.953000,2023,Australia
SAI,0 days 00:01:22.945000,17.0,HARD,10.0,,,1,5.0,False,True,0 days 01:47:03.898000,2023,Australia
SAI,0 days 00:01:44.581000,18.0,HARD,11.0,,,16,5.0,False,False,0 days 01:48:48.479000,2023,Australia
SAI,0 days 00:01:39.533000,19.0,HARD,12.0,,,671,5.0,False,False,0 days 01:50:28.012000,2023,Australia
SAI,0 days 00:01:22.102000,20.0,HARD,13.0,,,1,5.0,False,True,0 days 01:51:50.114000,2023,Australia
SAI,0 days 00:01:22.150000,21.0,HARD,14.0,,,1,5.0,False,True,0 days 01:53:12.264000,2023,Australia
SAI,0 days 00:01:22.903000,22.0,HARD,15.0,,,1,5.0,False,True,0 days 01:54:35.167000,2023,Australia
SAI,0 days 00:01:22.523000,23.0,HARD,16.0,,,1,5.0,False,True,0 days 01:55:57.690000,2023,Australia
SAI,0 days 00:01:22.425000,24.0,HARD,17.0,,,1,5.0,False,True,0 days 01:57:20.115000,2023,Australia
SAI,0 days 00:01:22.994000,25.0,HARD,18.0,,,1,4.0,False,True,0 days 01:58:43.109000,2023,Australia
SAI,0 days 00:01:22.438000,26.0,HARD,19.0,,,1,4.0,False,True,0 days 02:00:05.547000,2023,Australia
SAI,0 days 00:01:22.099000,27.0,HARD,20.0,,,1,4.0,False,True,0 days 02:01:27.646000,2023,Australia
SAI,0 days 00:01:21.919000,28.0,HARD,21.0,,,1,4.0,False,True,0 days 02:02:49.565000,2023,Australia
SAI,0 days 00:01:22.412000,29.0,HARD,22.0,,,1,4.0,False,True,0 days 02:04:11.977000,2023,Australia
SAI,0 days 00:01:22.155000,30.0,HARD,23.0,,,1,4.0,False,True,0 days 02:05:34.132000,2023,Australia
SAI,0 days 00:01:21.854000,31.0,HARD,24.0,,,1,4.0,False,True,0 days 02:06:55.986000,2023,Australia
SAI,0 days 00:01:21.986000,32.0,HARD,25.0,,,1,4.0,False,True,0 days 02:08:17.972000,2023,Australia
SAI,0 days 00:01:21.770000,33.0,HARD,26.0,,,1,4.0,False,True,0 days 02:09:39.742000,2023,Australia
SAI,0 days 00:01:21.877000,34.0,HARD,27.0,,,1,4.0,False,True,0 days 02:11:01.619000,2023,Australia
SAI,0 days 00:01:21.692000,35.0,HARD,28.0,,,1,4.0,False,True,0 days 02:12:23.311000,2023,Australia
SAI,0 days 00:01:21.695000,36.0,HARD,29.0,,,1,4.0,False,True,0 days 02:13:45.006000,2023,Australia
SAI,0 days 00:01:21.659000,37.0,HARD,30.0,,,1,4.0,False,True,0 days 02:15:06.665000,2023,Australia
SAI,0 days 00:01:21.552000,38.0,HARD,31.0,,,1,4.0,False,True,0 days 02:16:28.217000,2023,Australia
SAI,0 days 00:01:21.852000,39.0,HARD,32.0,,,1,4.0,False,True,0 days 02:17:50.069000,2023,Australia
SAI,0 days 00:01:21.942000,40.0,HARD,33.0,,,1,4.0,False,True,0 days 02:19:12.011000,2023,Australia
SAI,0 days 00:01:21.412000,41.0,HARD,34.0,,,1,4.0,False,True,0 days 02:20:33.423000,2023,Australia
SAI,0 days 00:01:21.340000,42.0,HARD,35.0,,,1,4.0,False,True,0 days 02:21:54.763000,2023,Australia
SAI,0 days 00:01:21.074000,43.0,HARD,36.0,,,1,4.0,False,True,0 days 02:23:15.837000,2023,Australia
SAI,0 days 00:01:21.337000,44.0,HARD,37.0,,,1,4.0,False,True,0 days 02:24:37.174000,2023,Australia
SAI,0 days 00:01:21.303000,45.0,HARD,38.0,,,1,4.0,False,True,0 days 02:25:58.477000,2023,Australia
SAI,0 days 00:01:21.308000,46.0,HARD,39.0,,,1,4.0,False,True,0 days 02:27:19.785000,2023,Australia
SAI,0 days 00:01:21.033000,47.0,HARD,40.0,,,1,4.0,False,True,0 days 02:28:40.818000,2023,Australia
SAI,0 days 00:01:21.235000,48.0,HARD,41.0,,,1,4.0,False,True,0 days 02:30:02.053000,2023,Australia
SAI,0 days 00:01:21.102000,49.0,HARD,42.0,,,1,4.0,False,True,0 days 02:31:23.155000,2023,Australia
SAI,0 days 00:01:20.970000,50.0,HARD,43.0,,,1,4.0,False,True,0 days 02:32:44.125000,2023,Australia
SAI,0 days 00:01:20.826000,51.0,HARD,44.0,,,1,4.0,False,True,0 days 02:34:04.951000,2023,Australia
SAI,0 days 00:01:20.719000,52.0,HARD,45.0,,,1,4.0,False,True,0 days 02:35:25.670000,2023,Australia
SAI,0 days 00:01:20.467000,53.0,HARD,46.0,,,12,4.0,False,True,0 days 02:36:46.137000,2023,Australia
SAI,0 days 00:01:38.214000,54.0,HARD,47.0,,,14,4.0,False,False,0 days 02:38:24.351000,2023,Australia
SAI,,55.0,HARD,48.0,0 days 02:40:44.701000,,451,4.0,False,False,0 days 02:55:14.679000,2023,Australia
SAI,,56.0,SOFT,5.0,,0 days 02:55:19.597000,1,4.0,False,False,0 days 02:59:00.551000,2023,Australia
SAI,,57.0,SOFT,6.0,0 days 03:01:11.734000,,125,4.0,False,False,0 days 03:32:10.153000,2023,Australia
SAI,,58.0,SOFT,5.0,,0 days 03:32:13.588000,1,4.0,False,False,0 days 03:34:57.091000,2023,Australia
RUS,0 days 00:01:37.854000,1.0,MEDIUM,1.0,,,124,1.0,True,False,0 days 01:03:54.954000,2023,Australia
RUS,0 days 00:02:13.298000,2.0,MEDIUM,2.0,,,4,1.0,True,False,0 days 01:06:08.252000,2023,Australia
RUS,0 days 00:02:12.017000,3.0,MEDIUM,3.0,,,41,1.0,True,False,0 days 01:08:20.269000,2023,Australia
RUS,0 days 00:01:23.134000,4.0,MEDIUM,4.0,,,1,1.0,True,True,0 days 01:09:43.403000,2023,Australia
RUS,0 days 00:01:23.134000,5.0,MEDIUM,5.0,,,1,1.0,True,True,0 days 01:11:06.537000,2023,Australia
RUS,0 days 00:01:23.159000,6.0,MEDIUM,6.0,,,1,1.0,True,True,0 days 01:12:29.696000,2023,Australia
RUS,0 days 00:01:47.537000,7.0,MEDIUM,7.0,0 days 01:14:00.136000,,124,7.0,True,False,0 days 01:14:17.233000,2023,Australia
RUS,,8.0,HARD,1.0,0 days 01:16:58.696000,0 days 01:14:19.276000,451,7.0,True,False,0 days 01:32:26.124000,2023,Australia
RUS,,9.0,HARD,2.0,,0 days 01:32:29.326000,1,6.0,False,False,0 days 01:35:49.778000,2023,Australia
RUS,0 days 00:01:29.218000,10.0,HARD,3.0,,,1,5.0,False,True,0 days 01:37:18.996000,2023,Australia
RUS,0 days 00:01:24.617000,11.0,HARD,4.0,,,1,5.0,False,True,0 days 01:38:43.613000,2023,Australia
RUS,0 days 00:01:23.169000,12.0,HARD,5.0,,,1,5.0,False,True,0 days 01:40:06.782000,2023,Australia
RUS,0 days 00:01:23.705000,13.0,HARD,6.0,,,1,4.0,False,True,0 days 01:41:30.487000,2023,Australia
RUS,0 days 00:01:23.073000,14.0,HARD,7.0,,,1,4.0,False,True,0 days 01:42:53.560000,2023,Australia
RUS,0 days 00:01:23.079000,15.0,HARD,8.0,,,1,4.0,False,True,0 days 01:44:16.639000,2023,Australia
RUS,0 days 00:01:22.680000,16.0,HARD,9.0,,,1,4.0,False,True,0 days 01:45:39.319000,2023,Australia
RUS,0 days 00:01:34.488000,17.0,HARD,10.0,,,1,14.0,False,True,0 days 01:47:13.807000,2023,Australia
RUS,,18.0,HARD,11.0,,,16724,,False,False,0 days 02:40:05.748000,2023,Australia
BOT,0 days 00:02:17.156000,1.0,SOFT,1.0,0 days 01:04:14.643000,0 days 01:02:26.863000,124,19.0,True,False,0 days 01:04:34.256000,2023,Australia
BOT,0 days 00:01:54.147000,2.0,HARD,1.0,,0 days 01:04:36.314000,4,17.0,True,False,0 days 01:06:28.403000,2023,Australia
BOT,0 days 00:02:02.845000,3.0,HARD,2.0,,,41,17.0,True,False,0 days 01:08:31.248000,2023,Australia
BOT,0 days 00:01:26.356000,4.0,HARD,3.0,,,1,18.0,True,True,0 days 01:09:57.604000,2023,Australia
BOT,0 days 00:01:24.849000,5.0,HARD,4.0,,,1,18.0,True,True,0 days 01:11:22.453000,2023,Australia
BOT,0 days 00:01:24.331000,6.0,HARD,5.0,,,1,18.0,True,True,0 days 01:12:46.784000,2023,Australia
BOT,0 days 00:01:43.169000,7.0,HARD,6.0,,,124,16.0,True,False,0 days 01:14:29.953000,2023,Australia
BOT,,8.0,HARD,7.0,0 days 01:17:20.540000,,451,16.0,True,False,0 days 01:32:55.237000,2023,Australia
BOT,,9.0,HARD,8.0,,0 days 01:32:58.185000,1,17.0,False,False,0 days 01:35:51.625000,2023,Australia
BOT,0 days 00:01:34.202000,10.0,HARD,9.0,,,1,18.0,False,True,0 days 01:37:25.827000,2023,Australia
BOT,0 days 00:01:25.889000,11.0,HARD,10.0,,,1,18.0,False,True,0 days 01:38:51.716000,2023,Australia
BOT,0 days 00:01:24.397000,12.0,HARD,11.0,,,1,18.0,False,True,0 days 01:40:16.113000,2023,Australia
BOT,0 days 00:01:23.394000,13.0,HARD,12.0,,,1,18.0,False,True,0 days 01:41:39.507000,2023,Australia
BOT,0 days 00:01:23.598000,14.0,HARD,13.0,,,1,18.0,False,True,0 days 01:43:03.105000,2023,Australia
BOT,0 days 00:01:23.939000,15.0,HARD,14.0,,,1,18.0,False,True,0 days 01:44:27.044000,2023,Australia
BOT,0 days 00:01:24.456000,16.0,HARD,15.0,,,1,18.0,False,True,0 days 01:45:51.500000,2023,Australia
BOT,0 days 00:01:24.103000,17.0,HARD,16.0,,,1,18.0,False,True,0 days 01:47:15.603000,2023,Australia
BOT,0 days 00:01:49.902000,18.0,HARD,17.0,,,16,16.0,False,False,0 days 01:49:05.505000,2023,Australia
BOT,0 days 00:01:36.697000,19.0,HARD,18.0,,,671,16.0,False,False,0 days 01:50:42.202000,2023,Australia
BOT,0 days 00:01:25.798000,20.0,HARD,19.0,,,1,17.0,False,True,0 days 01:52:08,2023,Australia
BOT,0 days 00:01:24.504000,21.0,HARD,20.0,,,1,17.0,False,True,0 days 01:53:32.504000,2023,Australia
BOT,0 days 00:01:23.753000,22.0,HARD,21.0,,,1,17.0,False,True,0 days 01:54:56.257000,2023,Australia
BOT,0 days 00:01:23.485000,23.0,HARD,22.0,,,1,17.0,False,True,0 days 01:56:19.742000,2023,Australia
BOT,0 days 00:01:24.155000,24.0,HARD,23.0,,,1,17.0,False,True,0 days 01:57:43.897000,2023,Australia
BOT,0 days 00:01:24.481000,25.0,HARD,24.0,,,1,17.0,False,True,0 days 01:59:08.378000,2023,Australia
BOT,0 days 00:01:24.149000,26.0,HARD,25.0,,,1,17.0,False,True,0 days 02:00:32.527000,2023,Australia
BOT,0 days 00:01:24.528000,27.0,HARD,26.0,,,1,16.0,False,True,0 days 02:01:57.055000,2023,Australia
BOT,0 days 00:01:23.298000,28.0,HARD,27.0,,,1,16.0,False,True,0 days 02:03:20.353000,2023,Australia
BOT,0 days 00:01:23.014000,29.0,HARD,28.0,,,1,16.0,False,True,0 days 02:04:43.367000,2023,Australia
BOT,0 days 00:01:23.485000,30.0,HARD,29.0,,,1,16.0,False,True,0 days 02:06:06.852000,2023,Australia
BOT,0 days 00:01:23.366000,31.0,HARD,30.0,,,1,16.0,False,True,0 days 02:07:30.218000,2023,Australia
BOT,0 days 00:01:23.593000,32.0,HARD,31.0,,,1,16.0,False,True,0 days 02:08:53.811000,2023,Australia
BOT,0 days 00:01:23.716000,33.0,HARD,32.0,,,1,16.0,False,True,0 days 02:10:17.527000,2023,Australia
BOT,0 days 00:01:23.765000,34.0,HARD,33.0,,,1,16.0,False,True,0 days 02:11:41.292000,2023,Australia
BOT,0 days 00:01:23.049000,35.0,HARD,34.0,,,1,15.0,False,True,0 days 02:13:04.341000,2023,Australia
BOT,0 days 00:01:22.831000,36.0,HARD,35.0,,,1,15.0,False,True,0 days 02:14:27.172000,2023,Australia
BOT,0 days 00:01:23.020000,37.0,HARD,36.0,,,1,15.0,False,True,0 days 02:15:50.192000,2023,Australia
BOT,0 days 00:01:22.773000,38.0,HARD,37.0,,,1,15.0,False,True,0 days 02:17:12.965000,2023,Australia
BOT,0 days 00:01:23.019000,39.0,HARD,38.0,,,1,15.0,False,True,0 days 02:18:35.984000,2023,Australia
BOT,0 days 00:01:22.695000,40.0,HARD,39.0,,,1,15.0,False,True,0 days 02:19:58.679000,2023,Australia
BOT,0 days 00:01:23.085000,41.0,HARD,40.0,,,1,15.0,False,True,0 days 02:21:21.764000,2023,Australia
BOT,0 days 00:01:22.944000,42.0,HARD,41.0,,,1,15.0,False,True,0 days 02:22:44.708000,2023,Australia
BOT,0 days 00:01:22.563000,43.0,HARD,42.0,,,1,15.0,False,True,0 days 02:24:07.271000,2023,Australia
BOT,0 days 00:01:22.523000,44.0,HARD,43.0,,,1,15.0,False,True,0 days 02:25:29.794000,2023,Australia
BOT,0 days 00:01:22.391000,45.0,HARD,44.0,,,1,15.0,False,True,0 days 02:26:52.185000,2023,Australia
BOT,0 days 00:01:22.233000,46.0,HARD,45.0,,,1,15.0,False,True,0 days 02:28:14.418000,2023,Australia
BOT,0 days 00:01:22.370000,47.0,HARD,46.0,,,1,15.0,False,True,0 days 02:29:36.788000,2023,Australia
BOT,0 days 00:01:22.436000,48.0,HARD,47.0,,,1,15.0,False,True,0 days 02:30:59.224000,2023,Australia
BOT,0 days 00:01:22.473000,49.0,HARD,48.0,,,1,15.0,False,True,0 days 02:32:21.697000,2023,Australia
BOT,0 days 00:01:22.405000,50.0,HARD,49.0,,,1,15.0,False,True,0 days 02:33:44.102000,2023,Australia
BOT,0 days 00:01:22.473000,51.0,HARD,50.0,,,1,15.0,False,True,0 days 02:35:06.575000,2023,Australia
BOT,0 days 00:01:22.661000,52.0,HARD,51.0,,,1,15.0,False,True,0 days 02:36:29.236000,2023,Australia
BOT,0 days 00:01:50.643000,53.0,HARD,52.0,0 days 02:38:02.109000,,124,14.0,False,False,0 days 02:38:19.879000,2023,Australia
BOT,,54.0,SOFT,1.0,0 days 02:40:43.060000,0 days 02:38:21.937000,45,14.0,True,False,0 days 02:44:55.484000,2023,Australia
BOT,,55.0,SOFT,2.0,0 days 02:54:39.426000,0 days 02:53:02.396000,51,14.0,False,False,0 days 02:55:53.524000,2023,Australia
BOT,,56.0,SOFT,3.0,,0 days 02:55:56.097000,1,13.0,False,False,0 days 02:59:02.551000,2023,Australia
BOT,,57.0,SOFT,4.0,0 days 03:01:22.109000,,125,12.0,False,False,0 days 03:32:27.186000,2023,Australia
BOT,,58.0,SOFT,5.0,,0 days 03:32:29.275000,1,12.0,False,False,0 days 03:35:02.075000,2023,Australia
PIA,0 days 00:01:58.915000,1.0,MEDIUM,1.0,,,124,13.0,True,False,0 days 01:04:16.015000,2023,Australia
PIA,0 days 00:02:07.150000,2.0,MEDIUM,2.0,,,4,13.0,True,False,0 days 01:06:23.165000,2023,Australia
PIA,0 days 00:02:04.169000,3.0,MEDIUM,3.0,,,41,13.0,True,False,0 days 01:08:27.334000,2023,Australia
PIA,0 days 00:01:25.428000,4.0,MEDIUM,4.0,,,1,13.0,True,True,0 days 01:09:52.762000,2023,Australia
PIA,0 days 00:01:24.996000,5.0,MEDIUM,5.0,,,1,13.0,True,True,0 days 01:11:17.758000,2023,Australia
PIA,0 days 00:01:24.052000,6.0,MEDIUM,6.0,,,1,13.0,True,True,0 days 01:12:41.810000,2023,Australia
PIA,0 days 00:01:41.556000,7.0,MEDIUM,7.0,,,124,11.0,True,False,0 days 01:14:23.366000,2023,Australia
PIA,,8.0,MEDIUM,8.0,0 days 01:17:05.384000,,451,10.0,True,False,0 days 01:32:36.089000,2023,Australia
PIA,,9.0,HARD,1.0,,0 days 01:32:39.951000,1,10.0,True,False,0 days 01:35:50.754000,2023,Australia
PIA,0 days 00:01:31.821000,10.0,HARD,2.0,,,1,11.0,True,True,0 days 01:37:22.575000,2023,Australia
PIA,0 days 00:01:25.221000,11.0,HARD,3.0,,,1,11.0,True,True,0 days 01:38:47.796000,2023,Australia
PIA,0 days 00:01:23.759000,12.0,HARD,4.0,,,1,11.0,True,True,0 days 01:40:11.555000,2023,Australia
PIA,0 days 00:01:23.496000,13.0,HARD,5.0,,,1,11.0,True,True,0 days 01:41:35.051000,2023,Australia
PIA,0 days 00:01:23.560000,14.0,HARD,6.0,,,1,11.0,True,True,0 days 01:42:58.611000,2023,Australia
PIA,0 days 00:01:25.236000,15.0,HARD,7.0,,,1,11.0,True,True,0 days 01:44:23.847000,2023,Australia
PIA,0 days 00:01:23.558000,16.0,HARD,8.0,,,1,11.0,True,True,0 days 01:45:47.405000,2023,Australia
PIA,0 days 00:01:23.229000,17.0,HARD,9.0,,,1,10.0,True,True,0 days 01:47:10.634000,2023,Australia
PIA,0 days 00:01:46.859000,18.0,HARD,10.0,,,16,10.0,True,False,0 days 01:48:57.493000,2023,Australia
PIA,0 days 00:01:38.081000,19.0,HARD,11.0,,,671,10.0,True,False,0 days 01:50:35.574000,2023,Australia
PIA,0 days 00:01:23.051000,20.0,HARD,12.0,,,1,10.0,True,True,0 days 01:51:58.625000,2023,Australia
PIA,0 days 00:01:23.996000,21.0,HARD,13.0,,,1,10.0,True,True,0 days 01:53:22.621000,2023,Australia
PIA,0 days 00:01:23.854000,22.0,HARD,14.0,,,1,11.0,True,True,0 days 01:54:46.475000,2023,Australia
PIA,0 days 00:01:23.200000,23.0,HARD,15.0,,,1,11.0,True,True,0 days 01:56:09.675000,2023,Australia
PIA,0 days 00:01:23.796000,24.0,HARD,16.0,,,1,11.0,True,True,0 days 01:57:33.471000,2023,Australia
PIA,0 days 00:01:23.478000,25.0,HARD,17.0,,,1,11.0,True,True,0 days 01:58:56.949000,2023,Australia
PIA,0 days 00:01:24.327000,26.0,HARD,18.0,,,1,12.0,True,True,0 days 02:00:21.276000,2023,Australia
PIA,0 days 00:01:22.995000,27.0,HARD,19.0,,,1,12.0,True,True,0 days 02:01:44.271000,2023,Australia
PIA,0 days 00:01:22.825000,28.0,HARD,20.0,,,1,12.0,True,True,0 days 02:03:07.096000,2023,Australia
PIA,0 days 00:01:22.635000,29.0,HARD,21.0,,,1,11.0,True,True,0 days 02:04:29.731000,2023,Australia
PIA,0 days 00:01:23.083000,30.0,HARD,22.0,,,1,11.0,True,True,0 days 02:05:52.814000,2023,Australia
